,municipality_id,usage,total_capacity
3080,4,1090.0,3893.0
3081,4,2016.0,3893.0
3082,4,2811.0,3893.0
3083,4,3178.0,3893.0
3084,4,3257.0,3893.0
3085,4,3260.0,3893.0
3086,4,3241.0,3893.0
3087,4,3154.0,3893.0
3088,4,2848.0,3893.0
3089,4,2665.0,3893.0
3090,4,1113.0,3893.0
3091,4,1608.0,3893.0
3092,4,2561.0,3893.0
3093,4,3126.0,3893.0
3094,4,3203.0,3893.0
3095,4,3222.0,3893.0
3096,4,3155.0,3893.0
3097,4,3081.0,3893.0
3098,4,2791.0,3893.0
3099,4,2580.0,3893.0
3100,4,1126.0,3893.0
3101,4,1983.0,3893.0
3102,4,2426.0,3893.0
3103,4,2966.0,3893.0
3104,4,3052.0,3893.0
3105,4,3146.0,3893.0
3106,4,3143.0,3893.0
3107,4,3064.0,3893.0
3108,4,2930.0,3893.0
3109,4,2551.0,3893.0
3110,4,1029.923076923077,
3111,4,1418.0,3893.0
3112,4,2380.0,3893.0
3113,4,2600.0,3893.0
3114,4,2647.0,3893.0
3115,4,2678.0,3893.0
3116,4,2685.0,3893.0
3117,4,2591.0,3893.0
3118,4,2364.0,3893.0
3119,4,1839.0,3893.0
3120,4,533.0,3893.0
3121,4,671.0,3893.0
3122,4,772.0,3893.0
3123,4,1078.0,3893.0
3124,4,1199.0,3893.0
3125,4,1405.0,3893.0
3126,4,1510.0,3893.0
3127,4,1609.0,3893.0
3128,4,1586.0,3893.0
3129,4,1473.0,3893.0
3130,4,1029.923076923077,
3131,4,570.0,3893.0
3132,4,604.0,3893.0
3133,4,635.0,3893.0
3134,4,796.0,3893.0
3135,4,859.0,3893.0
3136,4,892.0,3893.0
3137,4,939.0,3893.0
3138,4,898.0,3893.0
3139,4,770.0,3893.0
3140,4,1029.923076923077,
3141,4,1433.0,3893.0
3142,4,2367.0,3893.0
3143,4,2912.0,3893.0
3144,4,3001.0,3893.0
3145,4,3023.0,3893.0
3146,4,3033.0,3893.0
3147,4,2976.0,3893.0
3148,4,2694.0,3893.0
3149,4,2247.0,3893.0
3150,4,1029.923076923077,
3151,4,1941.0,3893.0
3152,4,2827.0,3893.0
3153,4,3106.0,3893.0
3154,4,3164.0,3893.0
3155,4,3217.0,3893.0
3156,4,3206.0,3893.0
3157,4,3138.0,3893.0
3158,4,2920.0,3893.0
3159,4,2581.0,3893.0
3160,4,1029.923076923077,
3161,4,1621.0,3893.0
3162,4,2493.0,3893.0
3163,4,3004.0,3893.0
3164,4,3140.0,3893.0
3165,4,3150.0,3893.0
3166,4,3138.0,3893.0
3167,4,3093.0,3893.0
3168,4,2871.0,3893.0
3169,4,2257.0,3893.0
3170,4,1070.0,3893.0
3171,4,1600.0,3893.0
3172,4,2818.0,3893.0
3173,4,3026.0,3893.0
3174,4,3219.0,3893.0
3175,4,3231.0,3893.0
3176,4,3205.0,3893.0
3177,4,3064.0,3893.0
3178,4,2954.0,3893.0
3179,4,2642.0,3893.0
3180,4,1029.923076923077,
3181,4,1416.0,3893.0
3182,4,2213.0,3893.0
3183,4,2594.0,3893.0
3184,4,2698.0,3893.0
3185,4,2684.0,3893.0
3186,4,2638.0,3893.0
3187,4,2541.0,3893.0
3188,4,2391.0,3893.0
3189,4,2066.0,3893.0
3190,4,1029.923076923077,
3191,4,611.0,3893.0
3192,4,746.0,3893.0
3193,4,952.0,3893.0
3194,4,1096.0,3893.0
3195,4,1258.0,3893.0
3196,4,1450.0,3893.0
3197,4,1481.0,3893.0
3198,4,1518.0,3893.0
3199,4,1408.0,3893.0
3200,4,1029.923076923077,
3201,4,617.0,3893.0
3202,4,1113.0,3893.0
3203,4,1507.0,3893.0
3204,4,1656.0,3893.0
3205,4,1843.0,3893.0
3206,4,1790.0,3893.0
3207,4,1532.0,3893.0
3208,4,1208.0,3893.0
3209,4,787.0,3893.0
3210,4,1029.923076923077,
3211,4,1374.0,3893.0
3212,4,2165.0,3893.0
3213,4,2730.0,3893.0
3214,4,2893.0,3893.0
3215,4,2958.0,3893.0
3216,4,2926.0,3893.0
3217,4,2890.0,3893.0
3218,4,2609.0,3893.0
3219,4,2147.0,3893.0
3220,4,1029.923076923077,
3221,4,1515.0,3893.0
3222,4,2445.0,3893.0
3223,4,2953.0,3893.0
3224,4,3091.0,3893.0
3225,4,3125.0,3893.0
3226,4,3140.0,3893.0
3227,4,3052.0,3893.0
3228,4,2957.0,3893.0
3229,4,2442.0,3893.0
3230,4,1029.923076923077,
3231,4,2036.0,3893.0
3232,4,2713.0,3893.0
3233,4,3033.0,3893.0
3234,4,3107.0,3893.0
3235,4,3092.0,3893.0
3236,4,3049.0,3893.0
3237,4,2940.0,3893.0
3238,4,2684.0,3893.0
3239,4,2231.0,3893.0
3240,4,1029.923076923077,
3241,4,1489.0416666666667,
3242,4,2134.5416666666665,
3243,4,2486.7916666666665,
3244,4,2636.8611111111113,
3245,4,2718.3888888888887,
3246,4,2744.7638888888887,
3247,4,2713.8194444444443,
3248,4,2551.0555555555557,
3249,4,2213.2083333333335,
3250,4,1029.923076923077,
3251,4,1489.0416666666667,
3252,4,2134.5416666666665,
3253,4,2486.7916666666665,
3254,4,2636.8611111111113,
3255,4,2718.3888888888887,
3256,4,2744.7638888888887,
3257,4,2713.8194444444443,
3258,4,2551.0555555555557,
3259,4,2213.2083333333335,
3260,4,481.0,3893.0
3261,4,609.0,3893.0
3262,4,787.0,3893.0
3263,4,976.0,3893.0
3264,4,1141.0,3893.0
3265,4,1313.0,3893.0
3266,4,1356.0,3893.0
3267,4,1371.0,3893.0
3268,4,1336.0,3893.0
3269,4,1183.0,3893.0
3270,4,528.0,3893.0
3271,4,565.0,3893.0
3272,4,624.0,3893.0
3273,4,689.0,3893.0
3274,4,815.0,3893.0
3275,4,863.0,3893.0
3276,4,946.0,3893.0
3277,4,943.0,3893.0
3278,4,909.0,3893.0
3279,4,756.0,3893.0
3280,4,1015.0,3893.0
3281,4,1454.0,3893.0
3282,4,2316.0,3893.0
3283,4,2437.0,3893.0
3284,4,2553.0,3893.0
3285,4,2660.0,3893.0
3286,4,2652.0,3893.0
3287,4,2631.0,3893.0
3288,4,2471.0,3893.0
3289,4,2323.0,3893.0
3290,4,1029.923076923077,
3291,4,1380.0,3893.0
3292,4,2402.0,3893.0
3293,4,2634.0,3893.0
3294,4,2684.0,3893.0
3295,4,2767.0,3893.0
3296,4,2797.0,3893.0
3297,4,2738.0,3893.0
3298,4,2655.0,3893.0
3299,4,2082.0,3893.0
3300,4,1062.0,3893.0
3301,4,1878.0,3893.0
3302,4,2399.0,3893.0
3303,4,2610.0,3893.0
3304,4,2690.0,3893.0
3305,4,2726.0,3893.0
3306,4,2761.0,3893.0
3307,4,2738.0,3893.0
3308,4,2567.0,3893.0
3309,4,2106.0,3893.0
3310,4,1077.0,3893.0
3311,4,1882.0,3893.0
3312,4,2345.0,3893.0
3313,4,2569.0,3893.0
3314,4,2689.0,3893.0
3315,4,2744.0,3893.0
3316,4,2733.0,3893.0
3317,4,2695.0,3893.0
3318,4,2572.0,3893.0
3319,4,2175.0,3893.0
3320,4,1029.923076923077,
3321,4,1612.0,3893.0
3322,4,1869.0,3893.0
3323,4,2222.0,3893.0
3324,4,2244.0,3893.0
3325,4,2308.0,3893.0
3326,4,2355.0,3893.0
3327,4,2355.0,3893.0
3328,4,2257.0,3893.0
3329,4,1971.0,3893.0
3330,4,516.0,3893.0
3331,4,651.0,3893.0
3332,4,842.0,3893.0
3333,4,1081.0,3893.0
3334,4,1136.0,3893.0
3335,4,1352.0,3893.0
3336,4,1429.0,3893.0
3337,4,1479.0,3893.0
3338,4,1460.0,3893.0
3339,4,1274.0,3893.0
3340,4,535.0,3893.0
3341,4,1457.0,3893.0
3342,4,2375.0,3893.0
3343,4,2766.0,3893.0
3344,4,2913.0,3893.0
3345,4,2901.0,3893.0
3346,4,2921.0,3893.0
3347,4,2854.0,3893.0
3348,4,2763.0,3893.0
3349,4,2455.0,3893.0
3350,4,1029.923076923077,
3351,4,1493.0,3893.0
3352,4,2354.0,3893.0
3353,4,2929.0,3893.0
3354,4,3113.0,3893.0
3355,4,3151.0,3893.0
3356,4,3173.0,3893.0
3357,4,3137.0,3893.0
3358,4,3001.0,3893.0
3359,4,2661.0,3893.0
3360,4,1093.0,3893.0
3361,4,1953.0,3893.0
3362,4,2788.0,3893.0
3363,4,3072.0,3893.0
3364,4,3126.0,3893.0
3365,4,3101.0,3893.0
3366,4,3087.0,3893.0
3367,4,3038.0,3893.0
3368,4,2745.0,3893.0
3369,4,2512.0,3893.0
3370,4,1029.923076923077,
3371,4,1605.0,3893.0
3372,4,2513.0,3893.0
3373,4,2987.0,3893.0
3374,4,3151.0,3893.0
3375,4,3212.0,3893.0
3376,4,3204.0,3893.0
3377,4,3125.0,3893.0
3378,4,2998.0,3893.0
3379,4,2637.0,3893.0
3380,4,1029.923076923077,
3381,4,1955.0,3893.0
3382,4,2356.0,3893.0
3383,4,2609.0,3893.0
3384,4,2735.0,3893.0
3385,4,2762.0,3893.0
3386,4,2729.0,3893.0
3387,4,2567.0,3893.0
3388,4,2437.0,3893.0
3389,4,2114.0,3893.0
3390,4,1029.923076923077,
3391,4,702.0,3893.0
3392,4,852.0,3893.0
3393,4,1001.0,3893.0
3394,4,1064.0,3893.0
3395,4,1235.0,3893.0
3396,4,1373.0,3893.0
3397,4,1389.0,3893.0
3398,4,1361.0,3893.0
3399,4,1226.0,3893.0
3400,4,1029.923076923077,
3401,4,579.0,3893.0
3402,4,653.0,3893.0
3403,4,769.0,3893.0
3404,4,920.0,3893.0
3405,4,969.0,3893.0
3406,4,1005.0,3893.0
3407,4,977.0,3893.0
3408,4,943.0,3893.0
3409,4,713.0,3893.0
3410,4,1029.923076923077,
3411,4,1992.0,3893.0
3412,4,2763.0,3893.0
3413,4,3063.0,3893.0
3414,4,3170.0,3893.0
3415,4,3197.0,3893.0
3416,4,3184.0,3893.0
3417,4,3115.0,3893.0
3418,4,3043.0,3893.0
3419,4,2662.0,3893.0
3420,4,1175.0,3893.0
3421,4,2132.0,3893.0
3422,4,2943.0,3893.0
3423,4,3168.0,3893.0
3424,4,3382.0,3893.0
3425,4,3396.0,3893.0
3426,4,3376.0,3893.0
3427,4,3318.0,3893.0
3428,4,3155.0,3893.0
3429,4,2740.0,3893.0
3430,4,1029.923076923077,
3431,4,1595.0,3893.0
3432,4,2621.0,3893.0
3433,4,3094.0,3893.0
3434,4,3232.0,3893.0
3435,4,3279.0,3893.0
3436,4,3274.0,3893.0
3437,4,3253.0,3893.0
3438,4,3086.0,3893.0
3439,4,2704.0,3893.0
3440,4,1029.923076923077,
3441,4,1716.0,3893.0
3442,4,2506.0,3893.0
3443,4,3071.0,3893.0
3444,4,3255.0,3893.0
3445,4,3325.0,3893.0
3446,4,3313.0,3893.0
3447,4,3303.0,3893.0
3448,4,3090.0,3893.0
3449,4,2703.0,3893.0
3450,4,1029.923076923077,
3451,4,1537.0,3893.0
3452,4,2279.0,3893.0
3453,4,2726.0,3893.0
3454,4,2836.0,3893.0
3455,4,2899.0,3893.0
3456,4,2868.0,3893.0
3457,4,2818.0,3893.0
3458,4,2664.0,3893.0
3459,4,2308.0,3893.0
3460,4,1029.923076923077,
3461,4,588.0,3893.0
3462,4,778.0,3893.0
3463,4,1042.0,3893.0
3464,4,1263.0,3893.0
3465,4,1476.0,3893.0
3466,4,1639.0,3893.0
3467,4,1694.0,3893.0
3468,4,1715.0,3893.0
3469,4,1581.0,3893.0
3470,4,1029.923076923077,
3471,4,587.0,3893.0
3472,4,639.0,3893.0
3473,4,731.0,3893.0
3474,4,911.0,3893.0
3475,4,1092.0,3893.0
3476,4,1187.0,3893.0
3477,4,1202.0,3893.0
3478,4,1108.0,3893.0
3479,4,958.0,3893.0
3480,4,1029.923076923077,
3481,4,1621.0,3893.0
3482,4,2518.0,3893.0
3483,4,3014.0,3893.0
3484,4,3168.0,3893.0
3485,4,3226.0,3893.0
3486,4,3271.0,3893.0
3487,4,3261.0,3893.0
3488,4,3128.0,3893.0
3489,4,2787.0,3893.0
3490,4,1163.0,3893.0
3491,4,2170.0,3893.0
3492,4,3052.0,3893.0
3493,4,3274.0,3893.0
3494,4,3438.0,3893.0
3495,4,3399.0,3893.0
3496,4,3344.0,3893.0
3497,4,3345.0,3893.0
3498,4,3157.0,3893.0
3499,4,2419.0,3893.0
3500,4,1029.923076923077,
3501,4,1685.0,3893.0
3502,4,2586.0,3893.0
3503,4,3224.0,3893.0
3504,4,3304.0,3893.0
3505,4,3335.0,3893.0
3506,4,3339.0,3893.0
3507,4,3252.0,3893.0
3508,4,3035.0,3893.0
3509,4,2718.0,3893.0
3510,4,1029.923076923077,
3511,4,1738.0,3893.0
3512,4,2934.0,3893.0
3513,4,3144.0,3893.0
3514,4,3309.0,3893.0
3515,4,3366.0,3893.0
3516,4,3345.0,3893.0
3517,4,3287.0,3893.0
3518,4,2951.0,3893.0
3519,4,2447.0,3893.0
3520,4,1029.923076923077,
3521,4,1637.0,3893.0
3522,4,2374.0,3893.0
3523,4,2831.0,3893.0
3524,4,2983.0,3893.0
3525,4,3005.0,3893.0
3526,4,2968.0,3893.0
3527,4,2926.0,3893.0
3528,4,2723.0,3893.0
3529,4,2408.0,3893.0
3530,4,685.0,3893.0
3531,4,856.0,3893.0
3532,4,998.0,3893.0
3533,4,1434.0,3893.0
3534,4,1554.0,3893.0
3535,4,1844.0,3893.0
3536,4,2062.0,3893.0
3537,4,2145.0,3893.0
3538,4,2156.0,3893.0
3539,4,2023.0,3893.0
3540,4,1029.923076923077,
3541,4,669.0,3893.0
3542,4,726.0,3893.0
3543,4,840.0,3893.0
3544,4,1056.0,3893.0
3545,4,1276.0,3893.0
3546,4,1453.0,3893.0
3547,4,1598.0,3893.0
3548,4,1554.0,3893.0
3549,4,1327.0,3893.0
3550,4,1029.923076923077,
3551,4,1764.0,3893.0
3552,4,2732.0,3893.0
3553,4,3252.0,3893.0
3554,4,3391.0,3893.0
3555,4,3398.0,3893.0
3556,4,3332.0,3893.0
3557,4,3297.0,3893.0
3558,4,2979.0,3893.0
3559,4,2431.0,3893.0
3560,4,1210.0,3893.0
3561,4,1708.0,3893.0
3562,4,2638.0,3893.0
3563,4,3242.0,3893.0
3564,4,3404.0,3893.0
3565,4,3427.0,3893.0
3566,4,3396.0,3893.0
3567,4,3325.0,3893.0
3568,4,3045.0,3893.0
3569,4,2535.0,3893.0
3570,4,1029.923076923077,
3571,4,2217.0,3893.0
3572,4,2687.0,3893.0
3573,4,3282.0,3893.0
3574,4,3397.0,3893.0
3575,4,3386.0,3893.0
3576,4,3403.0,3893.0
3577,4,3300.0,3893.0
3578,4,3215.0,3893.0
3579,4,2835.0,3893.0
3580,4,1029.923076923077,
3581,4,1704.0,3893.0
3582,4,2723.0,3893.0
3583,4,3139.0,3893.0
3584,4,3319.0,3893.0
3585,4,3367.0,3893.0
3586,4,3359.0,3893.0
3587,4,3255.0,3893.0
3588,4,3005.0,3893.0
3589,4,2513.0,3893.0
3590,4,1029.923076923077,
3591,4,1297.0,3893.0
3592,4,2466.0,3893.0
3593,4,2979.0,3893.0
3594,4,3142.0,3893.0
3595,4,3189.0,3893.0
3596,4,3086.0,3893.0
3597,4,3060.0,3893.0
3598,4,2810.0,3893.0
3599,4,2479.0,3893.0
3600,4,1029.923076923077,
3601,4,816.0,3893.0
3602,4,1134.0,3893.0
3603,4,1433.0,3893.0
3604,4,1655.0,3893.0
3605,4,2048.0,3893.0
3606,4,2325.0,3893.0
3607,4,2514.0,3893.0
3608,4,2532.0,3893.0
3609,4,2404.0,3893.0
3610,4,1029.923076923077,
3611,4,784.0,3893.0
3612,4,835.0,3893.0
3613,4,982.0,3893.0
3614,4,1335.0,3893.0
3615,4,1715.0,3893.0
3616,4,1960.0,3893.0
3617,4,2064.0,3893.0
3618,4,2013.0,3893.0
3619,4,1718.0,3893.0
3620,4,1029.923076923077,
3621,4,1794.0,3893.0
3622,4,2593.0,3893.0
3623,4,3218.0,3893.0
3624,4,3417.0,3893.0
3625,4,3463.0,3893.0
3626,4,3457.0,3893.0
3627,4,3456.0,3893.0
3628,4,3272.0,3893.0
3629,4,2857.0,3893.0
3630,4,1200.0,3893.0
3631,4,1612.0,3893.0
3632,4,2544.0,3893.0
3633,4,3266.0,3893.0
3634,4,3502.0,3893.0
3635,4,3507.0,3893.0
3636,4,3505.0,3893.0
3637,4,3490.0,3893.0
3638,4,3100.0,3893.0
3639,4,2850.0,3893.0
3640,4,1029.923076923077,
