,municipality_id,usage,total_capacity
0,0,204.0,2813.0
1,0,332.0,2813.0
2,0,485.0,2813.0
3,0,583.0,2813.0
4,0,614.0,2813.0
5,0,613.0,2813.0
6,0,605.0,2813.0
7,0,585.0,2813.0
8,0,520.0,2813.0
9,0,470.0,2813.0
10,0,255.0,2813.0
11,0,335.0,2813.0
12,0,487.0,2813.0
13,0,595.0,2813.0
14,0,612.0,2813.0
15,0,595.0,2813.0
16,0,592.0,2813.0
17,0,556.0,2813.0
18,0,491.0,2813.0
19,0,454.0,2813.0
20,0,183.0,2813.0
21,0,333.0,2813.0
22,0,398.0,2813.0
23,0,549.0,2813.0
24,0,578.0,2813.0
25,0,614.0,2813.0
26,0,601.0,2813.0
27,0,550.0,2813.0
28,0,518.0,2813.0
29,0,443.0,2813.0
30,0,229.92307692307693,
31,0,259.0,2813.0
32,0,413.0,2813.0
33,0,486.0,2813.0
34,0,499.0,2813.0
35,0,518.0,2813.0
36,0,520.0,2813.0
37,0,503.0,2813.0
38,0,443.0,2813.0
39,0,350.0,2813.0
40,0,95.0,2813.0
41,0,158.0,2813.0
42,0,204.0,2813.0
43,0,358.0,2813.0
44,0,397.0,2813.0
45,0,466.0,2813.0
46,0,551.0,2813.0
47,0,589.0,2813.0
48,0,584.0,2813.0
49,0,582.0,2813.0
50,0,229.92307692307693,
51,0,116.0,2813.0
52,0,185.0,2813.0
53,0,239.0,2813.0
54,0,404.0,2813.0
55,0,456.0,2813.0
56,0,506.0,2813.0
57,0,489.0,2813.0
58,0,453.0,2813.0
59,0,373.0,2813.0
60,0,229.92307692307693,
61,0,208.0,2813.0
62,0,324.0,2813.0
63,0,445.0,2813.0
64,0,480.0,2813.0
65,0,500.0,2813.0
66,0,514.0,2813.0
67,0,511.0,2813.0
68,0,448.0,2813.0
69,0,390.0,2813.0
70,0,229.92307692307693,
71,0,367.0,2813.0
72,0,485.0,2813.0
73,0,558.0,2813.0
74,0,555.0,2813.0
75,0,567.0,2813.0
76,0,568.0,2813.0
77,0,555.0,2813.0
78,0,536.0,2813.0
79,0,469.0,2813.0
80,0,229.92307692307693,
81,0,342.0,2813.0
82,0,470.0,2813.0
83,0,550.0,2813.0
84,0,585.0,2813.0
85,0,604.0,2813.0
86,0,603.0,2813.0
87,0,591.0,2813.0
88,0,566.0,2813.0
89,0,492.0,2813.0
90,0,206.0,2813.0
91,0,285.0,2813.0
92,0,461.0,2813.0
93,0,505.0,2813.0
94,0,597.0,2813.0
95,0,600.0,2813.0
96,0,612.0,2813.0
97,0,577.0,2813.0
98,0,563.0,2813.0
99,0,521.0,2813.0
100,0,229.92307692307693,
101,0,277.0,2813.0
102,0,462.0,2813.0
103,0,583.0,2813.0
104,0,662.0,2813.0
105,0,690.0,2813.0
106,0,712.0,2813.0
107,0,684.0,2813.0
108,0,608.0,2813.0
109,0,448.0,2813.0
110,0,229.92307692307693,
111,0,141.0,2813.0
112,0,212.0,2813.0
113,0,310.0,2813.0
114,0,417.0,2813.0
115,0,506.0,2813.0
116,0,554.0,2813.0
117,0,556.0,2813.0
118,0,535.0,2813.0
119,0,508.0,2813.0
120,0,229.92307692307693,
121,0,255.0,2813.0
122,0,521.0,2813.0
123,0,601.0,2813.0
124,0,639.0,2813.0
125,0,678.0,2813.0
126,0,666.0,2813.0
127,0,551.0,2813.0
128,0,459.0,2813.0
129,0,338.0,2813.0
130,0,229.92307692307693,
131,0,241.0,2813.0
132,0,352.0,2813.0
133,0,453.0,2813.0
134,0,538.0,2813.0
135,0,586.0,2813.0
136,0,597.0,2813.0
137,0,603.0,2813.0
138,0,585.0,2813.0
139,0,609.0,2813.0
140,0,229.92307692307693,
141,0,304.0,2813.0
142,0,458.0,2813.0
143,0,580.0,2813.0
144,0,649.0,2813.0
145,0,687.0,2813.0
146,0,697.0,2813.0
147,0,691.0,2813.0
148,0,679.0,2813.0
149,0,630.0,2813.0
150,0,229.92307692307693,
151,0,548.0,2813.0
152,0,665.0,2813.0
153,0,751.0,2813.0
154,0,766.0,2813.0
155,0,793.0,2813.0
156,0,786.0,2813.0
157,0,769.0,2813.0
158,0,738.0,2813.0
159,0,668.0,2813.0
160,0,229.92307692307693,
161,0,310.6666666666667,
162,0,440.52777777777777,
163,0,548.6111111111111,
164,0,620.2222222222222,
165,0,660.4305555555555,
166,0,682.4305555555555,
167,0,686.1111111111111,
168,0,654.5,
169,0,588.5416666666666,
170,0,229.92307692307693,
171,0,310.6666666666667,
172,0,440.52777777777777,
173,0,548.6111111111111,
174,0,620.2222222222222,
175,0,660.4305555555555,
176,0,682.4305555555555,
177,0,686.1111111111111,
178,0,654.5,
179,0,588.5416666666666,
180,0,79.0,2813.0
181,0,106.0,2813.0
182,0,186.0,2813.0
183,0,291.0,2813.0
184,0,421.0,2813.0
185,0,558.0,2813.0
186,0,579.0,2813.0
187,0,576.0,2813.0
188,0,563.0,2813.0
189,0,545.0,2813.0
190,0,89.0,2813.0
191,0,125.0,2813.0
192,0,194.0,2813.0
193,0,358.0,2813.0
194,0,490.0,2813.0
195,0,535.0,2813.0
196,0,549.0,2813.0
197,0,514.0,2813.0
198,0,478.0,2813.0
199,0,400.0,2813.0
200,0,126.0,2813.0
201,0,198.0,2813.0
202,0,323.0,2813.0
203,0,382.0,2813.0
204,0,480.0,2813.0
205,0,590.0,2813.0
206,0,587.0,2813.0
207,0,562.0,2813.0
208,0,485.0,2813.0
209,0,447.0,2813.0
210,0,229.92307692307693,
211,0,268.0,2813.0
212,0,431.0,2813.0
213,0,539.0,2813.0
214,0,605.0,2813.0
215,0,689.0,2813.0
216,0,689.0,2813.0
217,0,689.0,2813.0
218,0,652.0,2813.0
219,0,554.0,2813.0
220,0,201.0,2813.0
221,0,332.0,2813.0
222,0,448.0,2813.0
223,0,579.0,2813.0
224,0,693.0,2813.0
225,0,832.0,2813.0
226,0,1093.0,2813.0
227,0,1157.0,2813.0
228,0,1115.0,2813.0
229,0,950.0,2813.0
230,0,144.0,2813.0
231,0,367.0,2813.0
232,0,775.0,2813.0
233,0,1030.0,2813.0
234,0,1146.0,2813.0
235,0,1261.0,2813.0
236,0,1217.0,2813.0
237,0,1229.0,2813.0
238,0,1135.0,2813.0
239,0,985.0,2813.0
240,0,229.92307692307693,
241,0,310.0,2813.0
242,0,460.0,2813.0
243,0,924.0,2813.0
244,0,985.0,2813.0
245,0,1091.0,2813.0
246,0,936.0,2813.0
247,0,1200.0,2813.0
248,0,1156.0,2813.0
249,0,1032.0,2813.0
250,0,107.0,2813.0
251,0,180.0,2813.0
252,0,631.0,2813.0
253,0,926.0,2813.0
254,0,979.0,2813.0
255,0,1153.0,2813.0
256,0,1045.0,2813.0
257,0,1185.0,2813.0
258,0,1134.0,2813.0
259,0,1115.0,2813.0
260,0,90.0,2813.0
261,0,195.0,2813.0
262,0,303.0,2813.0
263,0,399.0,2813.0
264,0,467.0,2813.0
265,0,536.0,2813.0
266,0,1114.0,2813.0
267,0,1249.0,2813.0
268,0,1241.0,2813.0
269,0,362.0,2813.0
270,0,229.92307692307693,
271,0,228.0,2813.0
272,0,360.0,2813.0
273,0,446.0,2813.0
274,0,509.0,2813.0
275,0,529.0,2813.0
276,0,558.0,2813.0
277,0,538.0,2813.0
278,0,478.0,2813.0
279,0,429.0,2813.0
